,augments_0,augments_1,augments_2,companion_content_ID,companion_item_ID,companion_skin_ID,companion_species,gold_left,last_round,level,placement,players_eliminated,puuid,time_eliminated,total_damage_to_players,traits_0_name,traits_0_num_units,traits_0_style,traits_0_tier_current,traits_0_tier_total,traits_1_name,traits_1_num_units,traits_1_style,traits_1_tier_current,traits_1_tier_total,traits_2_name,traits_2_num_units,traits_2_style,traits_2_tier_current,traits_2_tier_total,traits_3_name,traits_3_num_units,traits_3_style,traits_3_tier_current,traits_3_tier_total,traits_4_name,traits_4_num_units,traits_4_style,traits_4_tier_current,traits_4_tier_total,traits_5_name,traits_5_num_units,traits_5_style,traits_5_tier_current,traits_5_tier_total,traits_6_name,traits_6_num_units,traits_6_style,traits_6_tier_current,traits_6_tier_total,traits_7_name,traits_7_num_units,traits_7_style,traits_7_tier_current,traits_7_tier_total,traits_8_name,traits_8_num_units,traits_8_style,traits_8_tier_current,traits_8_tier_total,traits_9_name,traits_9_num_units,traits_9_style,traits_9_tier_current,traits_9_tier_total,traits_10_name,traits_10_num_units,traits_10_style,traits_10_tier_current,traits_10_tier_total,traits_11_name,traits_11_num_units,traits_11_style,traits_11_tier_current,traits_11_tier_total,traits_12_name,traits_12_num_units,traits_12_style,traits_12_tier_current,traits_12_tier_total,units_0_character_id,units_0_itemNames_0,units_0_itemNames_1,units_0_name,units_0_rarity,units_0_tier,units_1_character_id,units_1_itemNames_0,units_1_itemNames_1,units_1_name,units_1_rarity,units_1_tier,units_2_character_id,units_2_name,units_2_rarity,units_2_tier,units_3_character_id,units_3_itemNames_0,units_3_itemNames_1,units_3_name,units_3_rarity,units_3_tier,units_4_character_id,units_4_name,units_4_rarity,units_4_tier,units_5_character_id,units_5_itemNames_0,units_5_itemNames_1,units_5_itemNames_2,units_5_name,units_5_rarity,units_5_tier,units_6_character_id,units_6_itemNames_0,units_6_itemNames_1,units_6_name,units_6_rarity,units_6_tier,units_7_character_id,units_7_name,units_7_rarity,units_7_tier,units_8_character_id,units_8_itemNames_0,units_8_itemNames_1,units_8_itemNames_2,units_8_name,units_8_rarity,units_8_tier,units_0_itemNames_2,units_2_itemNames_0,units_2_itemNames_1,units_2_itemNames_2,units_3_itemNames_2,units_4_itemNames_0,units_4_itemNames_1,units_4_itemNames_2,units_6_itemNames_2,units_7_itemNames_0,traits_13_name,traits_13_num_units,traits_13_style,traits_13_tier_current,traits_13_tier_total,units_7_itemNames_1,units_7_itemNames_2,units_1_itemNames_2,traits_14_name,traits_14_num_units,traits_14_style,traits_14_tier_current,traits_14_tier_total,units_9_character_id,units_9_name,units_9_rarity,units_9_tier,units_5_items_0,units_5_items_1,units_5_items_2,units_6_items_0,units_6_items_1,units_6_items_2,units_7_items_0,units_7_items_1,units_7_items_2,units_3_items_0,units_3_items_1,units_0_items_0,units_1_items_0,units_1_items_1,units_2_items_0,units_2_items_1,units_2_items_2,units_1_items_2,units_4_items_0,units_4_items_1,units_4_items_2,units_0_items_1,units_3_items_2,units_0_items_2,units_8_items_0,units_8_items_1,units_8_items_2,units_9_itemNames_0,units_9_items_0,traits_15_name,traits_15_num_units,traits_15_style,traits_15_tier_current,traits_15_tier_total,traits_16_name,traits_16_num_units,traits_16_style,traits_16_tier_current,traits_16_tier_total,traits_17_name,traits_17_num_units,traits_17_style,traits_17_tier_current,traits_17_tier_total,units_9_itemNames_1,units_9_itemNames_2,units_9_items_1,units_9_items_2,units_10_character_id,units_10_itemNames_0,units_10_itemNames_1,units_10_itemNames_2,units_10_name,units_10_rarity,units_10_tier,units_10_items_0,units_10_items_1,units_10_items_2,partner_group_id
3126,TFT6_Augment_LudensEcho2,TFT8_Augment_NilahSupport,TFT6_Augment_ItemGrabBag1,ee3fda5c-1956-44fe-a4a4-377483c5d5df,48002,2,PetChibiAshe,1,26,8,6,0,oc8Ec8QkAggPzcqtN6P5xDew3cFbQtf1JI-1RpgyqQ8Pu7vOw1pxLxVXZk4w31TuE0TAZ5RTrKuWHQ,1464.149414,45,Set8_Aegis,1,0,0,4,Set8_AnimaSquad,1,0,0,3,Set8_Duelist,6,3,3,4,Set8_Mascot,1,0,0,4,Set8_OxForce,2,1,1,4,Set8_Recon,2,1,1,3,Set8_SpaceCorps,1,0,0,4,Set8_StarGuardian,2,0,0,4,Set8_Supers,1,0,0,1,Set8_UndergroundThe,1,0,0,4,,,,,,,,,,,,,,,,TFT8_Kayle,,,,0,2,TFT8_Gangplank,,,,0,2,TFT8_Fiora,,1,2,TFT8_Yasuo,,,,1,2,TFT8_Vayne,,2,1,TFT8_Nilah,TFT_Item_LocketOfTheIronSolari,TFT_Item_GargoyleStoneplate,TFT_Item_FrozenHeart,,2,2,TFT8_Alistar,,,,2,2,TFT8_Kaisa,,2,1,,,,,,,,,,,,,TFT_Item_MadredsBloodrazor,TFT_Item_PowerGauntlet,TFT_Item_Deathblade,,TFT_Item_GuinsoosRageblade,,,,,,,,,,,,,,,,,,35,56,45,,,,23,,,,,,,,,,,,12,79,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127,TFT6_Augment_SunfireBoard,TFT8_Augment_SonaSupport,TFT6_Augment_ThrillOfTheHunt1,693af9eb-8418-482b-90ef-b50f20697836,15016,16,PetSennaBunny,1,24,7,7,1,Zkv_6DqgNt90EsXwssLty45qliE3rSUw1cAlvxUdlRn84ITC22yuXcx7vbbQ7fZkOAQJqNj20x65Eg,1382.166016,43,Set8_Aegis,1,0,0,4,Set8_Brawler,1,0,0,4,Set8_Channeler,1,0,0,4,Set8_Duelist,2,1,1,4,Set8_GenAE,1,0,0,2,Set8_Heart,1,0,0,3,Set8_Mascot,2,1,1,4,Set8_OxForce,4,2,2,4,Set8_Renegade,1,0,0,2,Set8_Supers,3,3,1,1,,,,,,,,,,,,,,,,TFT8_Talon,TFT_Item_GuardianAngel,,,0,2,TFT8_Gangplank,TFT_Item_GuinsoosRageblade,TFT_Item_Deathblade,,0,2,TFT8_Fiora,,1,2,TFT8_Annie,,,,1,2,TFT8_LeeSin,,1,2,TFT8_Malphite,TFT_Item_PowerGauntlet,,,,1,1,TFT8_Alistar,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TFT_Item_Bloodthirster,,,,,,,,,,79,,,,,,,,,,,94,23,11,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128,TFT6_Augment_ThrillOfTheHunt2,TFT8_Augment_JaxSupport,TFT7_Augment_ScopedWeapons1,9d5a36bd-62cd-42c2-82d9-3437b7e65a4d,4009,9,PetMiner,41,35,8,1,3,2_4-JXmMg_9SSp9s2tYXb0Uk_QDbKp_fwa_bRi9ZktaAYgOYDb-BozQ4zWC0VHiZnYdaLuLLFdCxfg,2126.317871,177,Set8_Admin,1,0,0,3,Set8_Aegis,1,0,0,4,Set8_AnimaSquad,1,0,0,3,Set8_Brawler,6,3,3,4,Set8_Defender,3,1,1,3,Set8_ExoPrime,3,1,1,2,Set8_Heart,1,0,0,3,Set8_SpaceCorps,1,0,0,4,Set8_Supers,1,0,0,1,Set8_UndergroundThe,1,0,0,4,,,,,,,,,,,,,,,,TFT8_Blitzcrank,,,,0,2,TFT8_WuKong,,,,0,1,TFT8_Vi,,1,2,TFT8_LeeSin,,,,1,2,TFT8_Riven,,2,2,TFT8_Jax,TFT_Item_HextechGunblade,TFT_Item_GuinsoosRageblade,TFT_Item_GuinsoosRageblade,,2,3,TFT8_Sett,,,,4,2,TFT8_Sejuani,,4,2,,,,,,,,,,,,,TFT_Item_BrambleVest,TFT_Item_DragonsClaw,TFT_Item_RedBuff,,TFT_Item_GiantsBelt,,,,,,TFT_Item_GargoyleStoneplate,TFT_Item_IonicSpark,,,,,,,,,,,13,23,23,,,,7,56,36,,,,,,,,,,55,66,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3129,TFT8_Augment_HeartEmblem,TFT8_Augment_VayneCarry,TFT8_Augment_ReconEmblem,a4a35782-fbae-45ee-bc0d-90c26269d1a9,27018,18,PetChoncc,0,33,8,5,1,jO7baUcfcqEw0vgnC7HyG9eA8PFcyObcNP9Aoc4C0yxpmRF3-t5t5Kk33AY5T7O_lyiUtwNdt7wNZQ,1973.442017,84,Set8_AnimaSquad,1,0,0,3,Set8_Duelist,2,1,1,4,Set8_Heart,1,0,0,3,Set8_Recon,4,3,3,3,Set8_SpaceCorps,1,0,0,4,Set8_StarGuardian,2,0,0,4,Set8_Threat,4,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TFT8_Ashe,,,,0,1,TFT8_Vayne,TFT_Item_InfinityEdge,TFT_Item_MadredsBloodrazor,,2,3,TFT8_Nilah,,2,2,TFT8_Chogath,TFT_Item_TitansResolve,TFT_Item_RedBuff,,2,2,TFT8_Rammus,,2,2,TFT8_Kaisa,,,,,2,2,TFT8_BelVeth,TFT8_Item_ReconEmblemItem,TFT_Item_UnstableConcoction,,4,2,TFT8_Urgot,,6,1,,,,,,,,,TFT8_Item_HeartEmblemItem,TFT_Item_Zephyr,,TFT_Item_IonicSpark,,,,,,,,,,,,,TFT_Item_Bloodthirster,,,,,,,,,,,,,8010,49,,,,,25,57,,19,12,8016,67,,16,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3130,TFT6_Augment_TrueTwos,TFT8_Augment_DravenSupport,TFT7_Augment_ScopedWeapons1,00f1aca8-e014-4347-a9bc-df4064bd59ed,15004,4,PetSennaBunny,3,28,7,7,0,A-7DhN-b31KSJ09SxAzvdVd7jPS8PYjHkpR5DhQk8_Naot8GO-Jdna7UTabDq2JjjHTgowIx0g_g3g,1664.44458,58,Set8_Ace,1,1,1,2,Set8_AnimaSquad,1,0,0,3,Set8_Brawler,2,1,1,4,Set8_Defender,4,3,2,3,Set8_ExoPrime,5,3,2,2,Set8_GenAE,1,0,0,2,Set8_Threat,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TFT8_Poppy,,,,0,1,TFT8_WuKong,,,,0,2,TFT8_Draven,,1,3,TFT8_Riven,TFT_Item_ThiefsGloves,TFT_Item_ZekesHerald,,2,2,TFT8_Jax,,2,2,TFT8_Zac,TFT_Item_Redemption,TFT8_Item_ExoPrimeEmblemItem,,,4,2,TFT8_Sett,TFT_Item_RedBuff,TFT_Item_FrozenHeart,,4,1,,,,,,,,,,,,,TFT_Item_InfinityEdge,TFT_Item_Bloodthirster,TFT_Item_TitansResolve,TFT_Item_RapidFireCannon,,,,,,,,,,,,,,,,,,,,,,,47,8020,,57,45,,,,,99,17,,,,19,16,25,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3131,TFT8_Augment_OxForceEmblem,TFT8_Augment_AnnieSupport,TFT6_Augment_Battlemage2,508718bb-d4ce-4b9d-a3fd-bcf170dfd523,55016,16,PetKoala,0,35,8,3,0,t5lnvjlGvNBtbqxkMe_6pWSuSwy0_Wfnikdx802h1dZyKdZql-_H08g4d2TIPG3ZKJAlWoZd4b9PQA,2122.588135,79,Set8_Ace,1,1,1,2,Set8_Admin,1,0,0,3,Set8_Aegis,1,0,0,4,Set8_Arsenal,1,3,1,1,Set8_Channeler,1,0,0,4,Set8_Deadeye,1,0,0,2,Set8_Duelist,1,0,0,4,Set8_GenAE,1,0,0,2,Set8_Mascot,1,0,0,4,Set8_OxForce,8,4,4,4,Set8_Renegade,3,3,1,2,Set8_SpaceCorps,1,0,0,4,,,,,,TFT8_Talon,,,,0,2,TFT8_Fiora,,,,1,2,TFT8_Annie,,1,2,TFT8_Camille,TFT8_Item_OxForceEmblemItem,,,1,1,TFT8_Alistar,,2,2,TFT8_Viego,TFT_Item_JeweledGauntlet,TFT_Item_TitansResolve,TFT_Item_Bloodthirster,,4,2,TFT8_Aphelios,TFT_Item_MadredsBloodrazor,,,6,1,TFT8_Mordekaiser,,6,1,,,,,,,,,,,,,TFT_Item_RedBuff,TFT_Item_FrozenHeart,TFT_Item_BrambleVest,,TFT8_Item_OxForceEmblemItem,,,,,,,,,,,,,,,,,,39,25,16,12,,,8004,,,8004,,,,,,,,,57,45,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3132,TFT6_Augment_TradeSector,TFT8_Augment_CamilleSupport,TFT6_Augment_Battlemage2,87c783d7-3449-42dd-8050-4d7c58ad6457,18020,20,PetGargoyle,0,35,9,2,1,qrodQSd2UCjm-xhDbY8FGH8PjXm5jjgv3yzrX67aKeb2JdqO2ibFThfQcz1I5Kj83FORn35A3DugEQ,2123.928467,122,Set8_Admin,2,1,1,3,Set8_AnimaSquad,1,0,0,3,Set8_Arsenal,1,3,1,1,Set8_Channeler,2,1,1,4,Set8_Corrupted,1,3,1,1,Set8_Deadeye,1,0,0,2,Set8_GenAE,1,0,0,2,Set8_Hacker,1,0,0,3,Set8_OxForce,4,2,2,4,Set8_Renegade,4,3,1,2,Set8_Threat,1,0,1,1,,,,,,,,,,,TFT8_Sylas,TFT_Item_RedBuff,TFT_Item_DragonsClaw,,0,3,TFT8_Talon,TFT_Item_UnstableConcoction,TFT_Item_JeweledGauntlet,,0,3,TFT8_Annie,,1,2,TFT8_Camille,,,,1,3,TFT8_Leblanc,,2,2,TFT8_Viego,TFT_Item_JeweledGauntlet,TFT_Item_TitansResolve,,,4,2,TFT8_Aphelios,,,,6,1,TFT8_Fiddlesticks,,6,1,TFT8_Fiddlesticks,,,,,6,1,TFT_Item_GuardianAngel,,,,,TFT_Item_SpearOfShojin,,,,,,,,,,,,TFT_Item_MadredsBloodrazor,,,,,,,,,,39,25,,,,,,,,,,57,49,39,,,,12,14,,,66,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3133,TFT6_Augment_RichGetRicher,TFT8_Augment_NilahSupport,TFT8_Augment_ThreatMaxHealth,54d41338-c532-4522-8bf4-521979c78e37,26016,16,PetUmbra,1,34,8,4,1,kTMF4pUyzN_j3PiUejBr9ZJvt6bWpQw81h0uKH_DA5C0wclgaBhsoVYJiH1I7SHIDIEpil0bdrdo4A,2055.525391,120,Set8_Corrupted,1,3,1,1,Set8_Duelist,1,0,0,4,Set8_StarGuardian,1,0,0,4,Set8_Threat,6,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TFT8_Nilah,TFT_Item_Shroud,,,2,2,TFT8_Chogath,,,,2,2,TFT8_Rammus,,2,2,TFT8_AurelionSol,TFT_Item_RabadonsDeathcap,TFT_Item_HextechGunblade,,4,2,TFT8_Zac,,4,2,TFT8_Zac,,,,,4,2,TFT8_Urgot,TFT_Item_UnstableConcoction,,,6,1,TFT8_Fiddlesticks,,6,2,,,,,,,,,,,,TFT_Item_StatikkShiv,,,,,TFT_Item_Redemption,,,,,,TFT_Item_WarmogsArmor,TFT_Item_BrambleVest,,,,,,,,,,,,,,49,,,47,77,55,33,13,59,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3134,TFT6_Augment_ClearMind,TFT8_Augment_ViSupport,TFT6_Augment_CelestialBlessing2,fb7ee12f-21da-428d-9093-26b3801583bf,27030,30,PetChoncc,0,30,8,6,0,m9vpsekmBnG4BpisFECzNKD7k5pC5IapwjW3R5ybQZoFTYYl7FXPMa4v7hnlxu8u4uh6hehH6E2eOg,1774.983398,79,Set8_Ace,1,1,1,2,Set8_Aegis,3,2,2,4,Set8_Arsenal,1,3,1,1,Set8_Brawler,1,0,0,4,Set8_Civilian,1,1,1,3,Set8_Corrupted,1,3,1,1,Set8_Deadeye,4,3,2,2,Set8_Mascot,1,0,0,4,Set8_OxForce,2,1,1,4,Set8_Prankster,1,0,0,2,Set8_SpaceCorps,1,0,0,4,Set8_StarGuardian,1,0,0,4,Set8_Threat,1,0,1,1,TFT8_Sivir,,,,1,2,TFT8_Vi,,,,1,2,TFT8_Alistar,,2,1,TFT8_Senna,,,,2,2,TFT8_Ekko,,4,2,TFT8_Samira,TFT_Item_GuinsoosRageblade,TFT_Item_InfinityEdge,,,4,2,TFT8_Aphelios,TFT_Item_RunaansHurricane,TFT_Item_LastWhisper,,6,1,TFT8_Fiddlesticks,,6,1,,,,,,,,,,,,,TFT_Item_SparringGloves,,,TFT_Item_MadredsBloodrazor,TFT_Item_BrambleVest,Set8_UndergroundThe,2,0,0,4,TFT_Item_RedBuff,,,,,,,,,,,,23,19,,26,29,12,55,57,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3135,TFT6_Augment_TradeSector,TFT8_Augment_LeBlancGlitch,TFT8_Augment_HackerEmblem,3f358b24-6ca3-4943-85b1-8fb1981e93be,27016,16,PetChoncc,0,28,7,8,0,oPq8aWmqtH2vledocjGACv0MaEbOTQQem9Cy9b-YXzjitC-oXSBBhKHqcr8cc-JQL15P0AywCU1azg,1666.385376,54,Set8_Admin,1,0,0,3,Set8_Aegis,3,2,2,4,Set8_Brawler,1,0,0,4,Set8_Channeler,2,1,1,4,Set8_GenAE,1,0,0,2,Set8_Hacker,3,3,2,3,Set8_Heart,1,0,0,3,Set8_Mascot,1,0,0,4,Set8_OxForce,1,0,0,4,Set8_Prankster,2,1,1,2,Set8_StarGuardian,1,0,0,4,Set8_Threat,1,0,1,1,Set8_UndergroundThe,2,0,0,4,TFT8_Vi,,,,1,2,TFT8_Sona,TFT8_Item_HackerEmblemItem,TFT_Item_HextechGunblade,,2,3,TFT8_Alistar,,2,2,TFT8_Zoe,,,,2,2,TFT8_Chogath,,2,2,TFT8_Leblanc,TFT_Item_SpearOfShojin,TFT_Item_JeweledGauntlet,TFT4_Item_OrnnObsidianCleaver,,2,2,TFT8_Ekko,TFT_Item_TitanicHydra,,,4,2,,,,,,,,,,,,,TFT_Item_GargoyleStoneplate,TFT_Item_Shroud,,,,,,,,,,,,,,,,,,,,,,,,,14,39,9006,27,,,,,,,,,8015,13,56,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3136,TFT6_Augment_TomeOfTraits1,TFT8_Augment_DeadeyeEmblem,TFT6_Augment_ComponentGrabBag,d07d0b76-cd0d-4517-b4af-f5c3d8140b8b,2003,3,PetGriffin,0,30,8,5,1,rmOXPE23Zt8SFLskHgIJyZq3xLmTeC0vGnk6ZWG-sZEuk0CD621ZmuXyIPOnspgFeZ_8WrzXtcQ6Vw,1808.800049,89,Set8_Ace,1,1,1,2,Set8_Aegis,3,2,2,4,Set8_Brawler,2,1,1,4,Set8_Civilian,1,1,1,3,Set8_Deadeye,4,3,2,2,Set8_Mascot,1,0,0,4,Set8_OxForce,1,0,0,4,Set8_Prankster,1,0,0,2,Set8_SpaceCorps,1,0,0,4,Set8_StarGuardian,1,0,0,4,Set8_Threat,2,0,1,1,Set8_UndergroundThe,2,0,0,4,,,,,,TFT8_Sivir,,,,1,2,TFT8_Vi,TFT8_Item_DeadeyeEmblemItem,,,1,2,TFT8_Alistar,,2,2,TFT8_BelVeth,TFT_Item_UnstableConcoction,TFT8_Item_DeadeyeEmblemItem,,4,2,TFT8_Ekko,,4,1,TFT8_Samira,TFT_Item_HextechGunblade,,,,4,1,TFT8_Zac,TFT_Item_GargoyleStoneplate,TFT_Item_LocketOfTheIronSolari,,4,2,TFT8_Sejuani,,4,2,,,,,,,,,TFT_Item_Shroud,,,TFT_Item_LastWhisper,,,,,TFT_Item_DragonsClaw,,,,,,TFT_Item_Redemption,TFT_Item_RedBuff,,,,,,,,,,,13,,,56,35,,66,47,57,49,8018,,8018,,59,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3137,TFT6_Augment_TargetDummies,TFT6_Augment_JeweledLotus,TFT6_Augment_SecondWind2,232ee062-ba5d-49bf-9899-745e1a413631,24018,18,PetBellswayer,1,31,8,4,0,V8mC25jfh9dHFH1zGIUdfxMYvzFQrt4ZCQflKrfDVcbKOxPR0njn0OmhAOSrNNnAEI1zHKQ9U74WQg,1892.275757,110,Set8_Ace,1,1,1,2,Set8_Aegis,2,1,1,4,Set8_AnimaSquad,1,0,0,3,Set8_Arsenal,1,3,1,1,Set8_Brawler,2,1,1,4,Set8_Civilian,1,1,1,3,Set8_Deadeye,4,3,2,2,Set8_Defender,1,0,0,3,Set8_Mascot,1,0,0,4,Set8_OxForce,2,1,1,4,Set8_Prankster,1,0,0,2,Set8_SpaceCorps,1,0,0,4,Set8_StarGuardian,1,0,0,4,TFT8_Sivir,,,,1,2,TFT8_Riven,TFT8_Item_DeadeyeEmblemItem,,,2,2,TFT8_Alistar,,2,2,TFT8_Ekko,TFT_Item_NeedlesslyLargeRod,,,4,2,TFT8_Samira,,4,2,TFT8_Zac,TFT_Item_Redemption,TFT_Item_GargoyleStoneplate,,,4,2,TFT8_Sejuani,,,,4,1,TFT8_Aphelios,,6,1,,,,,,,,,,,,,TFT_Item_LastWhisper,TFT_Item_PowerGauntlet,TFT_Item_HextechGunblade,,TFT_Item_HextechGunblade,Set8_Threat,1,0,1,1,TFT_Item_MadredsBloodrazor,,,Set8_UndergroundThe,1,0,0,4,,,,,47,56,,,,,13,12,,3,,,8018,,,,,,29,79,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3138,TFT8_Augment_ADMINEmblem,TFT6_Augment_TradeSectorPlus,TFT6_Augment_Diversify2,fbeaa176-bf5a-42d8-8cd4-7a1910f448c1,20018,18,PetDSSwordGuy,1,26,8,7,0,qsFxdgq3A6JABfV4h0Pi3txswrQ5AwDqxu3qYE-HriXxw9hcmkoGL6HraIelz8bfJNoCvb6L7fypbg,1561.285278,31,Set8_Admin,4,3,2,3,Set8_Aegis,2,1,1,4,Set8_Brawler,1,0,0,4,Set8_Channeler,4,2,2,4,Set8_GenAE,1,0,0,2,Set8_Hacker,1,0,0,3,Set8_Heart,2,1,1,3,Set8_Mascot,1,0,0,4,Set8_OxForce,2,1,1,4,Set8_Prankster,1,0,0,2,Set8_StarGuardian,2,0,0,4,Set8_UndergroundThe,1,0,0,4,,,,,,TFT8_Blitzcrank,,,,0,2,TFT8_Annie,TFT_Item_BrambleVest,TFT_Item_ChainVest,,1,2,TFT8_Sona,,2,2,TFT8_Alistar,,,,2,2,TFT8_Leblanc,,2,2,TFT8_Ekko,,,,,4,1,TFT8_Taliyah,TFT8_Item_ADMINEmblemItem,,,4,2,TFT8_Soraka,,4,1,,,,,,,,,,,,,TFT_Item_MadredsBloodrazor,TFT_Item_SeraphsEmbrace,TFT_Item_InfinityEdge,,TFT_Item_HextechGunblade,,,,,,TFT_Item_SeraphsEmbrace,,,,,,,,,,,,,,,8007,,,13,44,,,,,55,5,,,,,12,44,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3139,TFT6_Augment_JeweledLotus,TFT6_Augment_Battlemage2,TFT8_Augment_HeartEmblem,0183b39e-a61f-43ea-8116-b0c3ec262b9a,19010,10,PetDSSquid,15,26,6,8,0,EPk4U3hcuB7nKT23wqoT5zYWtfsOln502eoXSIzIz-_LYI00_9M-psrLiOKNR4NO1NiB7i9b_cWKkg,1553.061035,35,Set8_Brawler,1,0,0,4,Set8_Defender,1,0,0,3,Set8_Duelist,2,1,1,4,Set8_Heart,3,1,1,3,Set8_Mascot,2,1,1,4,Set8_StarGuardian,3,1,1,4,Set8_Supers,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TFT8_Gangplank,TFT8_Item_HeartEmblemItem,,,0,2,TFT8_Rell,TFT_Item_ThiefsGloves,TFT_Item_RecurveBow,,1,3,TFT8_LeeSin,,1,2,TFT8_Malphite,,,,1,3,TFT8_Yuumi,,1,3,TFT8_Nilah,TFT_Item_IonicSpark,TFT_Item_Redemption,TFT_Item_TitansResolve,,2,2,,,,,,,,,,,,,,,,,,,,,,,TFT_Item_InfinityEdge,TFT_Item_SpearOfShojin,,,,,,,,,,,TFT_Item_TitanicHydra,,,,,,,,,,36,47,25,,,,,,,,,8016,99,2,,,,27,19,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3140,TFT7_Augment_ScopedWeapons1,TFT6_Augment_Ascension,TFT6_Augment_Distancing2,9d5a36bd-62cd-42c2-82d9-3437b7e65a4d,4009,9,PetMiner,1,35,8,1,4,2_4-JXmMg_9SSp9s2tYXb0Uk_QDbKp_fwa_bRi9ZktaAYgOYDb-BozQ4zWC0VHiZnYdaLuLLFdCxfg,2169.480957,188,Set8_Aegis,1,0,0,4,Set8_AnimaSquad,1,0,0,3,Set8_Brawler,4,2,2,4,Set8_Defender,4,3,2,3,Set8_ExoPrime,3,1,1,2,Set8_SpaceCorps,1,0,0,4,Set8_StarGuardian,1,0,0,4,Set8_Threat,1,0,1,1,Set8_UndergroundThe,1,0,0,4,,,,,,,,,,,,,,,,,,,,,TFT8_WuKong,,,,0,2,TFT8_Vi,TFT_Item_PowerGauntlet,,,1,2,TFT8_Rell,,1,1,TFT8_Riven,TFT_Item_RedBuff,TFT_Item_DragonsClaw,,2,2,TFT8_Jax,,2,3,TFT8_Zac,TFT_Item_BrambleVest,,,,4,2,TFT8_Sett,,,,4,2,TFT8_Sejuani,,4,2,,,,,,,,,,,,TFT_Item_Redemption,TFT_Item_GuinsoosRageblade,TFT_Item_HextechGunblade,TFT_Item_HextechGunblade,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,57,66,,79,,,,,,23,13,13,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3141,TFT8_Augment_RenegadeEmblem,TFT6_Augment_TomeOfTraits1,TFT6_Augment_Battlemage2,7fbf9569-a173-4420-9a65-fd12565d44c2,12018,18,PetSGShisa,0,30,8,6,1,tsKaei5xO3sALumVh8dzBFgvzJximr-p94wDXm2A_Bnb2DK8IfYdsFb-9YfWeFNgxUl961hmoqXqQQ,1816.015503,92,Set8_Admin,1,0,0,3,Set8_Aegis,3,2,2,4,Set8_AnimaSquad,1,0,0,3,Set8_Arsenal,1,3,1,1,Set8_Deadeye,1,0,0,2,Set8_ExoPrime,1,0,0,2,Set8_Mascot,1,0,0,4,Set8_OxForce,4,2,2,4,Set8_Prankster,2,1,1,2,Set8_Renegade,6,4,2,2,Set8_StarGuardian,1,0,0,4,,,,,,,,,,,TFT8_Sylas,,,,0,2,TFT8_Talon,TFT_Item_RedBuff,,,0,2,TFT8_Camille,,1,2,TFT8_Alistar,TFT8_Item_PranksterEmblemItem,,,2,2,TFT8_Ekko,,4,2,TFT8_Viego,TFT_Item_HextechGunblade,TFT_Item_JeweledGauntlet,TFT_Item_IonicSpark,,4,2,TFT8_Aphelios,TFT8_Item_RenegadeEmblemItem,TFT_Item_InfinityEdge,,6,1,TFT8_Leona,,6,1,,,,,,,,,,,,,,,,,TFT_Item_Redemption,,,,,,TFT_Item_Bloodthirster,,,,,,,,,,,,13,39,36,8012,19,,47,16,,8017,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
