augments_0,augments_1,augments_2,companion_content_ID,companion_item_ID,companion_skin_ID,companion_species,gold_left,last_round,level,placement,players_eliminated,puuid,time_eliminated,total_damage_to_players,traits_0_name,traits_0_num_units,traits_0_style,traits_0_tier_current,traits_0_tier_total,traits_1_name,traits_1_num_units,traits_1_style,traits_1_tier_current,traits_1_tier_total,traits_2_name,traits_2_num_units,traits_2_style,traits_2_tier_current,traits_2_tier_total,traits_3_name,traits_3_num_units,traits_3_style,traits_3_tier_current,traits_3_tier_total,traits_4_name,traits_4_num_units,traits_4_style,traits_4_tier_current,traits_4_tier_total,traits_5_name,traits_5_num_units,traits_5_style,traits_5_tier_current,traits_5_tier_total,traits_6_name,traits_6_num_units,traits_6_style,traits_6_tier_current,traits_6_tier_total,traits_7_name,traits_7_num_units,traits_7_style,traits_7_tier_current,traits_7_tier_total,traits_8_name,traits_8_num_units,traits_8_style,traits_8_tier_current,traits_8_tier_total,traits_9_name,traits_9_num_units,traits_9_style,traits_9_tier_current,traits_9_tier_total,traits_10_name,traits_10_num_units,traits_10_style,traits_10_tier_current,traits_10_tier_total,units_0_character_id,units_0_name,units_0_rarity,units_0_tier,units_1_character_id,units_1_itemNames_0,units_1_name,units_1_rarity,units_1_tier,units_2_character_id,units_2_name,units_2_rarity,units_2_tier,units_3_character_id,units_3_name,units_3_rarity,units_3_tier,units_4_character_id,units_4_itemNames_0,units_4_itemNames_1,units_4_name,units_4_rarity,units_4_tier,units_5_character_id,units_5_itemNames_0,units_5_itemNames_1,units_5_name,units_5_rarity,units_5_tier,units_6_character_id,units_6_itemNames_0,units_6_itemNames_1,units_6_name,units_6_rarity,units_6_tier,units_7_character_id,units_7_itemNames_0,units_7_itemNames_1,units_7_itemNames_2,units_7_name,units_7_rarity,units_7_tier,units_8_character_id,units_8_name,units_8_rarity,units_8_tier,traits_11_name,traits_11_num_units,traits_11_style,traits_11_tier_current,traits_11_tier_total,traits_12_name,traits_12_num_units,traits_12_style,traits_12_tier_current,traits_12_tier_total,units_2_itemNames_0,units_2_itemNames_1,units_2_itemNames_2,units_5_itemNames_2,units_0_itemNames_0,units_3_itemNames_0,units_3_itemNames_1,units_3_itemNames_2,units_4_itemNames_2,units_6_itemNames_2,units_0_itemNames_1,units_0_itemNames_2,units_1_itemNames_1,units_1_itemNames_2,units_8_itemNames_0,units_8_itemNames_1,units_8_itemNames_2,traits_13_name,traits_13_num_units,traits_13_style,traits_13_tier_current,traits_13_tier_total,traits_14_name,traits_14_num_units,traits_14_style,traits_14_tier_current,traits_14_tier_total,traits_15_name,traits_15_num_units,traits_15_style,traits_15_tier_current,traits_15_tier_total,traits_16_name,traits_16_num_units,traits_16_style,traits_16_tier_current,traits_16_tier_total,units_9_character_id,units_9_itemNames_0,units_9_itemNames_1,units_9_itemNames_2,units_9_name,units_9_rarity,units_9_tier,units_9_items_0,units_9_items_1,units_9_items_2,traits_17_name,traits_17_num_units,traits_17_style,traits_17_tier_current,traits_17_tier_total,units_10_character_id,units_10_itemNames_0,units_10_itemNames_1,units_10_itemNames_2,units_10_name,units_10_rarity,units_10_tier,units_10_items_0,units_10_items_1,units_10_items_2,traits_18_name,traits_18_num_units,traits_18_style,traits_18_tier_current,traits_18_tier_total
TFT8_Augment_SivirSupport,TFT6_Augment_SunfireBoard,TFT8_Augment_DeadeyeEmblem,370f2b5c-2913-494e-8bd0-95ead07e2974,54002,2,PetChibiAnnie,21,20,7,8,0,Xi590k3kpZja1HovfUoYUuEyeDWXBaXU-3KutYDOArOrgT0I-Q99bdNmBuOeeRmJIjjwUwzAVmwoTA,1219.01904296875,9,Set8_Ace,1,1,1,2,Set8_Aegis,1,0,0,4,Set8_AnimaSquad,1,0,0,3,Set8_Brawler,2,1,1,4,Set8_Civilian,1,1,1,3,Set8_Deadeye,4,3,2,2,Set8_Defender,1,0,0,3,Set8_GenAE,1,0,0,2,Set8_Mascot,2,1,1,4,Set8_OxForce,1,0,0,4,Set8_SpaceCorps,2,0,0,4,TFT8_Sivir,,1,2,TFT8_Riven,TFT8_Item_DeadeyeEmblemItem,,2,1,TFT8_Alistar,,2,2,TFT8_Senna,,2,1,TFT8_Samira,,,,4,1,TFT8_Sejuani,TFT_Item_Redemption,TFT_Item_GargoyleStoneplate,,4,2,TFT8_Nunu,,,,6,1,,,,,,,,,,,,Set8_UndergroundThe,1,0,0,4,,,,,,,,,,TFT_Item_RunaansHurricane,,,,,,TFT_Item_LastWhisper,TFT_Item_BFSword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT8_Augment_SivirSupport,TFT6_Augment_Ascension,TFT8_Augment_DeadeyeEmblem,aeaded7c-d9be-462a-bec2-2f52b7f418f5,24017,17,PetBellswayer,4,31,8,4,1,KAF7uN5omDA6gxqUKVME_I4JRjDUc-k75qdIn__cKHDN8j6KSMlJa9Bwt8mZZb9xIU4ycIhEO5qbqQ,1927.280029296875,105,Set8_Ace,1,1,1,2,Set8_Aegis,2,1,1,4,Set8_Brawler,1,0,0,4,Set8_Civilian,1,1,1,3,Set8_Deadeye,4,3,2,2,Set8_Mascot,1,0,0,4,Set8_OxForce,1,0,0,4,Set8_SpaceCorps,1,0,0,4,Set8_Threat,3,0,1,1,Set8_UndergroundThe,2,0,0,4,,,,,,TFT8_Sivir,,1,2,TFT8_Vi,,,1,1,TFT8_Alistar,,2,2,TFT8_Rammus,,2,2,TFT8_Senna,,,,2,1,TFT8_BelVeth,TFT8_Item_DeadeyeEmblemItem,TFT_Item_RedBuff,,4,2,TFT8_Samira,TFT_Item_HextechGunblade,TFT_Item_InfinityEdge,,4,2,TFT8_Urgot,TFT_Item_RabadonsDeathcap,TFT_Item_GiantsBelt,,,6,1,,,,,,,,,,,,,,,TFT_Item_ThiefsGloves,TFT_Item_UnstableConcoction,TFT_Item_SpearOfShojin,,,TFT_Item_ThiefsGloves,TFT_Item_GuardianAngel,TFT_Item_Redemption,,TFT_Item_LastWhisper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT8_Augment_ViSupport,TFT6_Augment_TradeSectorPlus,TFT6_Augment_TomeOfTraits1,4b19b861-a128-484b-b993-fa023e150da7,20021,21,PetDSSwordGuy,1,31,8,3,0,yiPLwbJEZEmmyoaTm3mET4ki7HeCj6QZcQaEt06zVtHXNekRrrkg2z7z9jhNTHwQjPKvwTbW9U_AqQ,1944.4000244140625,83,Set8_Admin,1,0,0,3,Set8_Aegis,2,1,1,4,Set8_AnimaSquad,1,0,0,3,Set8_Brawler,8,4,4,4,Set8_Defender,1,0,0,3,Set8_ExoPrime,2,0,0,2,Set8_Heart,1,0,0,3,Set8_Renegade,1,0,0,2,Set8_SpaceCorps,2,0,0,4,Set8_Supers,1,0,0,1,Set8_UndergroundThe,1,0,0,4,TFT8_Blitzcrank,,0,2,TFT8_Renekton,,,0,2,TFT8_Vi,,1,2,TFT8_LeeSin,,1,1,TFT8_Riven,,,,2,2,TFT8_Jax,TFT_Item_HextechGunblade,TFT_Item_RapidFireCannon,,2,3,TFT8_Sejuani,TFT_Item_GargoyleStoneplate,,,4,2,TFT8_Leona,TFT8_Item_BrawlerEmblemItem,TFT_Item_WarmogsArmor,,,6,1,,,,,,,,,,,,,,,TFT_Item_RedBuff,TFT_Item_IonicSpark,TFT_Item_Redemption,TFT_Item_Quicksilver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT8_Augment_LeeSinCarry,TFT7_Augment_FirstAidKit2,TFT8_Augment_BrawlerEmblem,489abd90-0929-447d-ba51-0326e0aa5469,42024,24,PetDuckbill,6,33,8,1,4,0TEot0jviEFSD5zvyZC0221IouJp0oP-1A5MVc1-W5N6CFp3CvabYnzWlukDEB4c4nX9GTmmTi10_g,2065.697265625,230,Set8_Admin,2,1,1,3,Set8_Brawler,2,1,1,4,Set8_Channeler,2,1,1,4,Set8_Civilian,0,0,0,3,Set8_Forecaster,0,0,0,1,Set8_GenAE,0,0,0,2,Set8_Hacker,1,0,0,3,Set8_Heart,4,2,2,3,Set8_Mascot,0,0,0,4,Set8_StarGuardian,1,0,0,4,Set8_Supers,1,0,0,1,TFT8_LeeSin,,1,2,TFT8_LeeSin,TFT_Item_IonicSpark,,1,2,TFT8_LeeSin,,1,1,TFT8_LeeSin,,1,1,TFT8_Sona,TFT_Item_HextechGunblade,TFT_Item_JeweledGauntlet,,2,3,TFT8_Leblanc,,,,2,2,TFT8_Soraka,TFT_Item_SeraphsEmbrace,TFT8_Item_BrawlerEmblemItem,,4,2,TFT8_Syndra,,,,,6,1,,,,,Set8_UndergroundThe,1,0,0,4,,,,,,,,,,TFT_Item_GargoyleStoneplate,,,,TFT_Item_SeraphsEmbrace,,,,TFT_Item_GargoyleStoneplate,TFT_Item_TitansResolve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT8_Augment_DeadeyeEmblem,TFT6_Augment_MaxLevel10,TFT8_Augment_ApheliosSupport,4b19b861-a128-484b-b993-fa023e150da7,20021,21,PetDSSwordGuy,0,26,8,7,0,yiPLwbJEZEmmyoaTm3mET4ki7HeCj6QZcQaEt06zVtHXNekRrrkg2z7z9jhNTHwQjPKvwTbW9U_AqQ,1523.6376953125,30,Set8_Ace,1,1,1,2,Set8_Aegis,2,1,1,4,Set8_Arsenal,1,3,1,1,Set8_Brawler,2,1,1,4,Set8_Civilian,1,1,1,3,Set8_Deadeye,4,3,2,2,Set8_Mascot,1,0,0,4,Set8_OxForce,2,1,1,4,Set8_SpaceCorps,1,0,0,4,Set8_Threat,2,0,1,1,Set8_UndergroundThe,2,0,0,4,TFT8_Sivir,,1,2,TFT8_Vi,,,1,1,TFT8_Alistar,,2,1,TFT8_BelVeth,,4,2,TFT8_Samira,TFT_Item_LastWhisper,TFT_Item_PowerGauntlet,,4,2,TFT8_Zac,TFT_Item_RedBuff,TFT_Item_IonicSpark,,4,2,TFT8_Sejuani,,,,4,1,TFT8_Aphelios,,,,,6,1,,,,,,,,,,,,,,,,,,TFT_Item_GargoyleStoneplate,,TFT8_Item_DeadeyeEmblemItem,,,TFT_Item_HextechGunblade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT6_Augment_JeweledLotus,TFT7_Augment_ThinkFast,TFT8_Augment_LeonaSupport,abe6f9e9-6b26-4ff2-b09e-8977314bd230,19003,3,PetDSSquid,3,35,8,2,2,ZN3VbghAwc3eH4D2mq0dNYsD6Yb_MszRAy_w3AwLpOvSSmIDhzwsTjkfy5y2A4qp6k0pJ9DvMeGzyA,2073.337890625,144,Set8_Aegis,2,1,1,4,Set8_AnimaSquad,1,0,0,3,Set8_Channeler,1,0,0,4,Set8_Civilian,1,1,1,3,Set8_Duelist,1,0,0,4,Set8_ExoPrime,1,0,0,2,Set8_Forecaster,1,3,1,1,Set8_Prankster,1,0,0,2,Set8_Recon,3,2,2,3,Set8_Renegade,1,0,0,2,Set8_StarGuardian,2,0,0,4,TFT8_Ezreal,,1,3,TFT8_Vayne,TFT_Item_Chalice,,2,2,TFT8_Kaisa,,2,3,TFT8_Ekko,,4,2,TFT8_Zac,TFT_Item_DragonsClaw,TFT_Item_GargoyleStoneplate,,4,2,TFT8_Janna,,,,6,1,TFT8_Urgot,TFT_Item_InfinityEdge,,,6,2,TFT8_Leona,TFT_Item_Shroud,TFT_Item_NegatronCloak,,,6,1,,,,,Set8_Threat,2,0,1,1,Set8_UndergroundThe,1,0,0,4,TFT_Item_PowerGauntlet,TFT_Item_StatikkShiv,TFT_Item_Quicksilver,,TFT_Item_SeraphsEmbrace,TFT_Item_RedBuff,,,TFT_Item_IonicSpark,,TFT_Item_HextechGunblade,TFT_Item_SpearOfShojin,TFT_Item_Chalice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT6_Augment_CelestialBlessing2,TFT6_Augment_MaxLevel10,TFT8_Augment_UrgotCarry,aeaded7c-d9be-462a-bec2-2f52b7f418f5,24017,17,PetBellswayer,9,24,9,8,0,KAF7uN5omDA6gxqUKVME_I4JRjDUc-k75qdIn__cKHDN8j6KSMlJa9Bwt8mZZb9xIU4ycIhEO5qbqQ,1416.81298828125,43,Set8_Admin,1,0,0,3,Set8_Aegis,1,0,0,4,Set8_Arsenal,1,3,1,1,Set8_Brawler,1,0,0,4,Set8_Channeler,1,0,0,4,Set8_Civilian,1,1,1,3,Set8_Corrupted,1,3,1,1,Set8_Deadeye,1,0,0,2,Set8_Forecaster,1,3,1,1,Set8_Heart,1,0,0,3,Set8_Mascot,1,0,0,4,TFT8_Talon,,0,1,TFT8_Alistar,,,2,1,TFT8_Viego,,4,2,TFT8_Sejuani,,4,1,TFT8_Soraka,TFT_Item_Chalice,TFT_Item_Chalice,,4,2,TFT8_Janna,,,,6,1,TFT8_Urgot,,,,6,1,TFT8_Aphelios,,,,,6,1,TFT8_Fiddlesticks,,6,1,Set8_OxForce,4,2,2,4,Set8_Renegade,2,0,0,2,TFT_Item_PowerGauntlet,TFT_Item_JeweledGauntlet,TFT_Item_HextechGunblade,,,TFT_Item_RedBuff,,,,,,,,,,,,Set8_SpaceCorps,1,0,0,4,Set8_Threat,2,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT7_Augment_ClutteredMind,TFT7_Augment_CursedCrown,TFT8_Augment_ApheliosSupport,5f5a22be-ecf1-40b5-9caa-5d2a80a5fffa,50002,2,PetChibiLux,1,35,9,1,3,F0srTxdd4ToawiyllilNE69eudWC0peERMGKTMVgCWsmPpYIiYQ6ZlZHojI4IDeF-hwBgAt7PViOMQ,2073.337890625,221,Set8_Ace,1,1,1,2,Set8_Aegis,4,3,3,4,Set8_Arsenal,1,3,1,1,Set8_Brawler,2,1,1,4,Set8_Civilian,1,1,1,3,Set8_Corrupted,1,3,1,1,Set8_Deadeye,4,3,2,2,Set8_ExoPrime,1,0,0,2,Set8_Mascot,1,0,0,4,Set8_OxForce,2,1,1,4,Set8_Prankster,1,0,0,2,TFT8_Sivir,,1,2,TFT8_Vi,TFT_Item_TitanicHydra,,1,2,TFT8_Alistar,,2,2,TFT8_Senna,,2,2,TFT8_Ekko,,,,4,2,TFT8_Samira,TFT_Item_LastWhisper,TFT_Item_HextechGunblade,,4,2,TFT8_Sejuani,TFT_Item_Redemption,TFT_Item_RedBuff,,4,2,TFT8_Urgot,,,,,6,2,TFT8_Aphelios,,6,2,Set8_Renegade,1,0,0,2,Set8_SpaceCorps,2,0,0,4,,,,TFT_Item_Deathblade,,,,,,TFT_Item_DragonsClaw,,,,,TFT_Item_GuinsoosRageblade,TFT_Item_StatikkShiv,,Set8_StarGuardian,1,0,0,4,Set8_Threat,2,0,1,1,Set8_UndergroundThe,2,0,0,4,,,,,,TFT8_Leona,,,,,6,2,,,,,,,,,TFT8_Fiddlesticks,TFT_Item_ThiefsGloves,TFT_Item_GargoyleStoneplate,TFT_Item_RedBuff,,6,2,99,56,57,,,,,
TFT6_Augment_TargetDummies,TFT6_Augment_LudensEcho3,TFT8_Augment_NunuSupport,370f2b5c-2913-494e-8bd0-95ead07e2974,54002,2,PetChibiAnnie,0,28,8,6,0,YAX5GYFYD1Pb5zqSZpOSsPQ8Hax18zEGeMfWpYTQnxhOGJkEeKC81XCl1vzDDk6-cbna4mfeCI8GOw,1676.8839111328125,74,Set8_Admin,1,0,0,3,Set8_Aegis,2,1,1,4,Set8_Channeler,2,1,1,4,Set8_Corrupted,1,3,1,1,Set8_GenAE,3,1,1,2,Set8_Hacker,1,0,0,3,Set8_Heart,2,1,1,3,Set8_Mascot,2,1,1,4,Set8_OxForce,2,1,1,4,Set8_Prankster,2,1,1,2,Set8_StarGuardian,1,0,0,4,TFT8_Annie,,1,2,TFT8_Sona,,,2,2,TFT8_Alistar,,2,1,TFT8_Zoe,,2,2,TFT8_Ekko,TFT_Item_RedBuff,TFT_Item_Bloodthirster,,4,2,TFT8_Soraka,TFT_Item_SeraphsEmbrace,TFT_Item_JeweledGauntlet,,4,1,TFT8_Nunu,TFT_Item_UnstableConcoction,,,6,2,TFT8_Fiddlesticks,,,,,6,1,,,,,Set8_Threat,1,0,1,1,Set8_UndergroundThe,1,0,0,4,,,,TFT_Item_MadredsBloodrazor,,TFT8_Item_Shojin_GenAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT6_Augment_ThreesCompany,TFT7_Augment_UrfsGrabBag2,TFT8_Augment_ApheliosSupport,ed36d2bf-1a8e-45b0-bbf3-a3424df63595,13006,6,PetAkaliDragon,1,31,8,4,1,_F90ORAGoB6axU9x4E3Pxq2ELkuqW19CC2RUQdHGJNWSpDrwqeZBBI5-OpH80wk6-GR5wH_mt2BM6g,1832.008544921875,102,Set8_Ace,1,1,1,2,Set8_Aegis,2,1,1,4,Set8_Arsenal,1,3,1,1,Set8_Corrupted,1,3,1,1,Set8_Deadeye,1,0,0,2,Set8_ExoPrime,1,0,0,2,Set8_Mascot,1,0,0,4,Set8_OxForce,6,3,3,4,Set8_Renegade,3,3,1,2,Set8_SpaceCorps,1,0,0,4,Set8_Threat,2,0,1,1,TFT8_Talon,,0,2,TFT8_Alistar,,,2,1,TFT8_Viego,,4,2,TFT8_Zac,,4,1,TFT8_Aphelios,TFT_Item_StatikkShiv,TFT_Item_LastWhisper,,6,1,TFT8_Leona,TFT8_Item_OxForceEmblemItem,TFT_Item_Chalice,,6,1,TFT8_Mordekaiser,TFT_Item_IonicSpark,TFT_Item_LocketOfTheIronSolari,,6,2,TFT8_Fiddlesticks,,,,,6,1,,,,,,,,,,,,,,,TFT_Item_JeweledGauntlet,TFT_Item_PowerGauntlet,,,,,,,TFT_Item_UnstableConcoction,TFT8_Item_OxForceEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT6_Augment_CelestialBlessing2,TFT6_Augment_Diversify3,TFT8_Augment_ApheliosSupport,eabd6fec-dd29-4fc2-a70b-92b050bffb35,50001,1,PetChibiLux,51,34,8,3,1,lPXHgGsBcUr_y6GwdNI72jridruLshtoTiRrbLcxSvo6cMEmVgSYfCR1FLJsyJJ2DaBYfvLo3_zO1g,2008.304931640625,128,Set8_Ace,1,1,1,2,Set8_Aegis,3,2,2,4,Set8_Arsenal,1,3,1,1,Set8_Brawler,2,1,1,4,Set8_Corrupted,1,3,1,1,Set8_Deadeye,2,1,1,2,Set8_Mascot,1,0,0,4,Set8_OxForce,2,1,1,4,Set8_Prankster,1,0,0,2,Set8_SpaceCorps,1,0,0,4,Set8_StarGuardian,1,0,0,4,TFT8_Vi,,1,2,TFT8_Alistar,,,2,2,TFT8_BelVeth,,4,2,TFT8_Ekko,,4,1,TFT8_Samira,TFT_Item_LastWhisper,TFT_Item_RunaansHurricane,,4,2,TFT8_Sejuani,TFT_Item_FrozenHeart,TFT_Item_RedBuff,,4,2,TFT8_Aphelios,TFT_Item_JeweledGauntlet,TFT_Item_GuinsoosRageblade,,6,1,TFT8_Fiddlesticks,,,,,6,1,,,,,Set8_Threat,2,0,1,1,Set8_UndergroundThe,2,0,0,4,,,,TFT_Item_FrozenHeart,,,,,TFT_Item_HextechGunblade,TFT_Item_GuardianAngel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT6_Augment_LudensEcho2,TFT6_Augment_WindfallPlus,TFT8_Augment_SyndraCarry,87293a40-6439-4dad-af44-bf937973757d,26017,17,PetUmbra,0,30,8,5,0,gFEFFA6tUo9GAYu37D95h88Z2K4HNrRW5RFdaTCyW7u8HrgTWhU0nRASv2JjEPNOG8ekLyxJqSwzxA,1775.780517578125,91,Set8_Admin,1,0,0,3,Set8_Aegis,2,1,1,4,Set8_Channeler,1,0,0,4,Set8_Corrupted,1,3,1,1,Set8_Heart,4,2,2,3,Set8_Mascot,2,1,1,4,Set8_OxForce,1,0,0,4,Set8_Prankster,1,0,0,2,Set8_StarGuardian,3,1,1,4,Set8_Threat,2,0,1,1,Set8_UndergroundThe,1,0,0,4,TFT8_Yuumi,,1,2,TFT8_Sona,TFT_Item_SeraphsEmbrace,,2,2,TFT8_Alistar,,2,2,TFT8_Ekko,,4,2,TFT8_Zac,,,,4,2,TFT8_Soraka,TFT_Item_SeraphsEmbrace,TFT_Item_MadredsBloodrazor,,4,2,TFT8_Syndra,TFT_Item_SpearOfShojin,TFT_Item_SeraphsEmbrace,,6,1,TFT8_Fiddlesticks,,,,,6,1,,,,,,,,,,,,,,,,,,TFT_Item_JeweledGauntlet,,TFT_Item_DragonsClaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT7_Augment_BirthdayPresents,TFT6_Augment_PortableForge,TFT8_Augment_UrgotCarry,5256eb32-80e2-44a6-8807-072b1b1686c5,20016,16,PetDSSwordGuy,1,35,9,1,2,FaPeitk08uNKQ_Y3U8HMv1bYsTRzlQ1ektYbzqJiHnaTNMsEYziMBcBZqd6iix8zo4igaRuD4gpkdQ,2090.830078125,190,Set8_Ace,1,1,1,2,Set8_Aegis,3,2,2,4,Set8_Arsenal,1,3,1,1,Set8_Corrupted,1,3,1,1,Set8_Deadeye,2,1,1,2,Set8_ExoPrime,1,0,0,2,Set8_GenAE,1,0,0,2,Set8_Mascot,2,1,1,4,Set8_OxForce,2,1,1,4,Set8_Prankster,1,0,0,2,Set8_Renegade,1,0,0,2,TFT8_Alistar,,2,1,TFT8_Ekko,TFT_Item_ThiefsGloves,,4,2,TFT8_Samira,,4,2,TFT8_Nunu,,6,2,TFT8_Urgot,TFT_Item_ThiefsGloves,TFT_Item_EmptyBag,,6,2,TFT8_Aphelios,TFT_Item_GuinsoosRageblade,TFT_Item_SpearOfShojin,,6,2,TFT8_Leona,TFT4_Item_OrnnZhonyasParadox,TFT_Item_Bloodthirster,,6,2,TFT8_Fiddlesticks,,,,,6,2,TFT8_Fiddlesticks,,6,2,Set8_StarGuardian,1,0,0,4,Set8_Threat,2,0,1,1,TFT_Item_HextechGunblade,TFT_Item_RunaansHurricane,TFT_Item_GuardianAngel,TFT_Item_PowerGauntlet,,,,,TFT_Item_EmptyBag,TFT_Item_SeraphsEmbrace,,,TFT_Item_DragonsClaw,TFT_Item_HextechGunblade,TFT_Item_WarmogsArmor,,,Set8_UndergroundThe,1,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT8_Augment_DuelistEmblem2,TFT6_Augment_Distancing2,TFT8_Augment_ZedSupport,eabd6fec-dd29-4fc2-a70b-92b050bffb35,50001,1,PetChibiLux,0,28,7,6,0,lPXHgGsBcUr_y6GwdNI72jridruLshtoTiRrbLcxSvo6cMEmVgSYfCR1FLJsyJJ2DaBYfvLo3_zO1g,1687.6195068359375,63,Set8_AnimaSquad,1,0,0,3,Set8_Brawler,1,0,0,4,Set8_Deadeye,1,0,0,2,Set8_Duelist,6,3,3,4,Set8_Hacker,1,0,0,3,Set8_OxForce,1,0,0,4,Set8_Recon,1,0,0,3,Set8_SpaceCorps,5,2,2,4,Set8_StarGuardian,1,0,0,4,,,,,,,,,,,TFT8_Fiora,,1,2,TFT8_Yasuo,TFT_Item_NegatronCloak,,1,2,TFT8_Vayne,,2,1,TFT8_Nilah,,2,2,TFT8_Senna,TFT8_Item_DuelistEmblemItem,TFT_Item_InfinityEdge,,2,2,TFT8_Zed,TFT_Item_Quicksilver,TFT_Item_IonicSpark,,4,2,TFT8_Sejuani,,,,4,2,,,,,,,,,,,,,,,,,,,,,,TFT8_Item_InterPolarisEmblemItem,,,,,TFT_Item_LocketOfTheIronSolari,TFT_Item_WarmogsArmor,,TFT_Item_GuardianAngel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT8_Augment_AnimaSquadEmblem2,TFT6_Augment_CyberneticShell2,TFT8_Augment_MissFortuneSupport,8590fc8c-de3f-4922-867e-5502cd7547f0,5018,18,PetMiniGolem,1,35,9,3,0,iE2KxLOfKggoJRvvBS9vPYycQHggTaZs3fXwW6hFpcIHH4WNIWvVtZrGtf2ofW_xFhpDdy3B8VHafg,2087.301513671875,125,Set8_Ace,1,1,1,2,Set8_Aegis,1,0,0,4,Set8_AnimaSquad,7,4,3,3,Set8_Brawler,2,1,1,4,Set8_Corrupted,1,3,1,1,Set8_Defender,1,0,0,3,Set8_Duelist,1,0,0,4,Set8_Prankster,2,1,1,2,Set8_Recon,1,0,0,3,Set8_Renegade,1,0,0,2,Set8_SpaceCorps,1,0,0,4,TFT8_Sylas,,0,2,TFT8_Jinx,,,1,2,TFT8_Vayne,,2,2,TFT8_Riven,,2,2,TFT8_MissFortune,TFT_Item_MadredsBloodrazor,TFT_Item_MadredsBloodrazor,,4,2,TFT8_Ekko,,,,4,1,TFT8_Sejuani,TFT_Item_GiantsBelt,,,4,2,TFT8_Urgot,TFT_Item_InfinityEdge,TFT8_Item_AnimaSquadEmblemItem,TFT_Item_RunaansHurricane,,6,2,TFT8_Fiddlesticks,,6,1,Set8_StarGuardian,1,0,0,4,Set8_Threat,2,0,1,1,,,,,,TFT_Item_Redemption,TFT_Item_IonicSpark,TFT_Item_BrambleVest,TFT_Item_GuinsoosRageblade,,,,,,TFT8_Item_AnimaSquadEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT6_Augment_CelestialBlessing3,TFT6_Augment_SecondWind2,TFT8_Augment_ApheliosCarry,ebc79bf1-549c-46d5-a889-1ff2260d4068,4015,15,PetMiner,0,27,8,7,0,OhcWEHw9t1WszGigoJXBlQpoqbCiQh6mVvuNc8suv38NqRW80NAaBi0_PEpATHPRZvW_1wUrfsV-5g,1618.3851318359375,66,Set8_Ace,1,1,1,2,Set8_Aegis,3,2,2,4,Set8_Arsenal,1,3,1,1,Set8_Brawler,2,1,1,4,Set8_Deadeye,2,1,1,2,Set8_Mascot,1,0,0,4,Set8_OxForce,2,1,1,4,Set8_Prankster,1,0,0,2,Set8_SpaceCorps,1,0,0,4,Set8_StarGuardian,1,0,0,4,Set8_UndergroundThe,2,0,0,4,TFT8_Vi,,1,1,TFT8_Alistar,,,2,2,TFT8_Ekko,,4,1,TFT8_Samira,,4,1,TFT8_Samira,,,,4,1,TFT8_Sejuani,TFT_Item_Redemption,TFT_Item_RedBuff,,4,2,TFT8_Aphelios,TFT_Item_LastWhisper,TFT_Item_InfinityEdge,,6,1,TFT8_Aphelios,,,,,6,1,,,,,,,,,,,,,,,,,,TFT_Item_DragonsClaw,,TFT_Item_StatikkShiv,,,,TFT_Item_SpearOfShojin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
