augments_0,augments_1,augments_2,last_round,level,placement,puuid,time_eliminated,total_damage_to_players,traits_0_name,traits_0_num_units,traits_0_style,traits_0_tier_current,traits_0_tier_total,traits_1_name,traits_1_num_units,traits_1_style,traits_1_tier_current,traits_1_tier_total,traits_2_name,traits_2_num_units,traits_2_style,traits_2_tier_current,traits_2_tier_total,traits_3_name,traits_3_num_units,traits_3_style,traits_3_tier_current,traits_3_tier_total,traits_4_name,traits_4_num_units,traits_4_style,traits_4_tier_current,traits_4_tier_total,traits_5_name,traits_5_num_units,traits_5_style,traits_5_tier_current,traits_5_tier_total,traits_6_name,traits_6_num_units,traits_6_style,traits_6_tier_current,traits_6_tier_total,traits_7_name,traits_7_num_units,traits_7_style,traits_7_tier_current,traits_7_tier_total,traits_8_name,traits_8_num_units,traits_8_style,traits_8_tier_current,traits_8_tier_total,traits_9_name,traits_9_num_units,traits_9_style,traits_9_tier_current,traits_9_tier_total,traits_10_name,traits_10_num_units,traits_10_style,traits_10_tier_current,traits_10_tier_total,units_0_character_id,units_0_name,units_0_rarity,units_0_tier,units_1_character_id,units_1_itemNames_0,units_1_name,units_1_rarity,units_1_tier,units_2_character_id,units_2_name,units_2_rarity,units_2_tier,units_3_character_id,units_3_name,units_3_rarity,units_3_tier,units_4_character_id,units_4_itemNames_0,units_4_itemNames_1,units_4_name,units_4_rarity,units_4_tier,units_5_character_id,units_5_itemNames_0,units_5_itemNames_1,units_5_name,units_5_rarity,units_5_tier,units_6_character_id,units_6_itemNames_0,units_6_itemNames_1,units_6_name,units_6_rarity,units_6_tier,units_7_character_id,units_7_itemNames_0,units_7_itemNames_1,units_7_itemNames_2,units_7_name,units_7_rarity,units_7_tier,units_8_character_id,units_8_name,units_8_rarity,units_8_tier,traits_11_name,traits_11_num_units,traits_11_style,traits_11_tier_current,traits_11_tier_total,traits_12_name,traits_12_num_units,traits_12_style,traits_12_tier_current,traits_12_tier_total,units_2_itemNames_0,units_2_itemNames_1,units_2_itemNames_2,units_5_itemNames_2,units_0_itemNames_0,units_3_itemNames_0,units_3_itemNames_1,units_3_itemNames_2,units_4_itemNames_2,units_6_itemNames_2,units_0_itemNames_1,units_0_itemNames_2,units_1_itemNames_1,units_1_itemNames_2,units_8_itemNames_0,traits_13_name,traits_13_num_units,traits_13_style,traits_13_tier_current,traits_13_tier_total
TFT8_Augment_AsheSupport,TFT6_Augment_ComponentGrabBag,TFT6_Augment_Distancing2,28,7,5,yiPLwbJEZEmmyoaTm3mET4ki7HeCj6QZcQaEt06zVtHXNekRrrkg2z7z9jhNTHwQjPKvwTbW9U_AqQ,1746.186523,82,Set8_AnimaSquad,1,0,0,3,Set8_Duelist,2,1,1,4,Set8_Heart,1,0,0,3,Set8_Recon,4,3,3,3,Set8_SpaceCorps,1,0,0,4,Set8_StarGuardian,3,1,1,4,Set8_Threat,1,0,1,1,Set8_UndergroundThe,1,0,0,4,,,,,,,,,,,,,,,,TFT8_Ashe,,0,2,TFT8_Ezreal,,,1,2,TFT8_Vayne,,2,3,TFT8_Nilah,,2,3,TFT8_Chogath,TFT_Item_ChainVest,,,2,2,TFT8_Kaisa,TFT_Item_StatikkShiv,,,2,1,TFT8_Syndra,,,,6,1,,,,,,,,,,,,,,,,,,,,,,TFT_Item_RunaansHurricane,TFT_Item_MadredsBloodrazor,TFT_Item_HextechGunblade,,,TFT_Item_DragonsClaw,TFT_Item_BrambleVest,TFT_Item_WarmogsArmor,,,,,,,,,,,,
TFT8_Augment_LuxSupport,TFT6_Augment_Ascension,TFT8_Augment_ChannelerEmblem,23,7,8,Xi590k3kpZja1HovfUoYUuEyeDWXBaXU-3KutYDOArOrgT0I-Q99bdNmBuOeeRmJIjjwUwzAVmwoTA,1401.01062,16,Set8_Admin,1,0,0,3,Set8_Aegis,2,1,1,4,Set8_Channeler,5,2,2,4,Set8_Defender,1,0,0,3,Set8_GenAE,1,0,0,2,Set8_Hacker,1,0,0,3,Set8_Heart,1,0,0,3,Set8_Mascot,1,0,0,4,Set8_OxForce,2,1,1,4,Set8_Prankster,1,0,0,2,Set8_StarGuardian,3,1,1,4,TFT8_Lux,,0,2,TFT8_Annie,TFT_Item_RedBuff,,1,2,TFT8_Rell,,1,2,TFT8_Sona,,2,2,TFT8_Alistar,TFT_Item_ThiefsGloves,TFT_Item_PowerGauntlet,,2,2,TFT8_Leblanc,TFT_Item_SeraphsEmbrace,TFT_Item_HextechGunblade,,2,2,TFT8_Ekko,TFT8_Item_ChannelerEmblemItem,,,4,1,,,,,,,,,,,,Set8_UndergroundThe,1,0,0,4,,,,,,,,,,,,,,TFT_Item_RunaansHurricane,,,,TFT_Item_IonicSpark,,,,,,,
TFT8_Augment_LuxSupport,TFT6_Augment_RichGetRicherPlus,TFT6_Augment_PortableForge,35,9,2,A-7DhN-b31KSJ09SxAzvdVd7jPS8PYjHkpR5DhQk8_Naot8GO-Jdna7UTabDq2JjjHTgowIx0g_g3g,2220.817627,150,Set8_Aegis,1,0,0,4,Set8_Channeler,2,1,1,4,Set8_Defender,1,0,0,3,Set8_Duelist,1,0,0,4,Set8_Heart,2,1,1,3,Set8_Mascot,1,0,0,4,Set8_Prankster,1,0,0,2,Set8_StarGuardian,7,3,3,4,Set8_Threat,2,0,1,1,,,,,,,,,,,TFT8_Lux,,0,2,TFT8_Rell,TFT_Item_GargoyleStoneplate,,1,2,TFT8_Yuumi,,1,2,TFT8_Nilah,,2,2,TFT8_Ekko,TFT_Item_GargoyleStoneplate,TFT_Item_WarmogsArmor,,4,2,TFT8_Taliyah,TFT4_Item_OrnnInfinityForce,TFT_Item_HextechGunblade,,4,2,TFT8_AurelionSol,,,,4,2,TFT8_Urgot,,,,,6,2,TFT8_Syndra,,6,1,,,,,,,,,,,,,,TFT_Item_JeweledGauntlet,TFT_Item_Chalice,,,,TFT_Item_IonicSpark,,,,,,TFT_Item_SpearOfShojin,,,,,
TFT8_Augment_PoppyCarry,TFT6_Augment_PortableForge,TFT6_Augment_Distancing2,33,9,3,RSYFjpwAVilLuAe_cFIrEY5CWS-vSexlDYxz4TGdjQAax4ETb_Yn-8zsnFXmOxk7HZLYgNTko5o97g,2061.067139,97,Set8_Ace,1,1,1,2,Set8_Aegis,3,2,2,4,Set8_Arsenal,1,3,1,1,Set8_Brawler,2,1,1,4,Set8_Deadeye,2,1,1,2,Set8_Defender,2,1,1,3,Set8_ExoPrime,3,1,1,2,Set8_GenAE,1,0,0,2,Set8_OxForce,1,0,0,4,Set8_Prankster,1,0,0,2,Set8_Renegade,1,0,0,2,TFT8_Poppy,,0,2,TFT8_Vi,,,1,1,TFT8_Jax,,2,2,TFT8_Ekko,,4,1,TFT8_Samira,TFT_Item_HextechGunblade,TFT4_Item_OrnnInfinityForce,,4,2,TFT8_Zac,,,,4,2,TFT8_Sett,TFT_Item_Redemption,TFT_Item_BrambleVest,,4,2,TFT8_Aphelios,TFT_Item_Deathblade,TFT_Item_UnstableConcoction,TFT_Item_LastWhisper,,6,1,TFT8_Leona,,6,1,Set8_StarGuardian,1,0,0,4,Set8_Threat,1,0,1,1,,,,,,TFT4_Item_OrnnRocketPropelledFist,TFT_Item_Zephyr,,TFT_Item_Quicksilver,TFT_Item_DragonsClaw,,,,,,Set8_UndergroundThe,2,0,0,4
TFT8_Augment_ViCarry,TFT6_Augment_Electrocharge2,TFT6_Augment_ComponentGrabBag,30,8,5,tAQnSrQb_2M_YHl28iJJSzPD_QhB-p3bAsopV9ehIHXUn3-RzHuyyfbNt-S0SVo9dPlRuTEMcS-Lig,1851.472656,93,Set8_Aegis,2,1,1,4,Set8_Arsenal,1,3,1,1,Set8_Brawler,2,1,1,4,Set8_Civilian,1,1,1,3,Set8_Corrupted,1,3,1,1,Set8_Deadeye,2,1,1,2,Set8_Mascot,1,0,0,4,Set8_OxForce,2,1,1,4,Set8_SpaceCorps,1,0,0,4,Set8_Threat,2,0,1,1,Set8_UndergroundThe,1,0,0,4,TFT8_Sivir,,1,2,TFT8_Vi,TFT_Item_GargoyleStoneplate,,1,2,TFT8_Alistar,,2,1,TFT8_Zac,,4,2,TFT8_Sejuani,TFT_Item_SeraphsEmbrace,,,4,1,TFT8_Aphelios,TFT_Item_HextechGunblade,TFT_Item_RunaansHurricane,,6,1,TFT8_Fiddlesticks,,,,6,1,TFT8_Fiddlesticks,TFT_Item_Shroud,,,,6,1,,,,,,,,,,,,,,,,,,TFT_Item_LastWhisper,,TFT_Item_LocketOfTheIronSolari,,,,,,,TFT_Item_RedBuff,TFT_Item_Redemption,,,,,,
TFT8_Augment_AnnieSupport,TFT7_Augment_FirstAidKit2,TFT6_Augment_Battlemage2,33,8,2,h3lxowlt6JknQ5qIaR5qHey8o_1VjdX-PI5qHjl415vtMKFQtjXfYkQhyGL_8gQFbicwx9RLInpKpA,2065.697266,93,Set8_Admin,2,1,1,3,Set8_Aegis,2,1,1,4,Set8_Channeler,3,1,1,4,Set8_Duelist,1,0,0,4,Set8_GenAE,2,0,0,2,Set8_Hacker,2,1,1,3,Set8_Heart,4,2,2,3,Set8_Mascot,2,1,1,4,Set8_OxForce,2,1,1,4,Set8_Prankster,2,1,1,2,Set8_StarGuardian,3,1,1,4,TFT8_Annie,,1,2,TFT8_Yuumi,,,1,2,TFT8_Sona,,2,1,TFT8_Alistar,,2,2,TFT8_Zoe,,,,2,2,TFT8_Leblanc,,,,2,2,TFT8_Ekko,TFT_Item_TitanicHydra,,,4,2,TFT8_Soraka,TFT_Item_HextechGunblade,TFT_Item_SeraphsEmbrace,TFT_Item_JeweledGauntlet,,4,2,TFT8_Syndra,,6,1,Set8_UndergroundThe,1,0,0,4,,,,,,,,,,TFT_Item_RedBuff,TFT_Item_Shroud,,,,,TFT_Item_IonicSpark,,,,TFT8_Item_DuelistEmblemItem,,,,,
TFT8_Augment_EzrealSupport,TFT6_Augment_PortableForge,TFT6_Augment_TomeOfTraits1,28,8,6,#NAME?,1758.898926,84,Set8_Ace,1,1,1,2,Set8_Aegis,3,2,2,4,Set8_Arsenal,1,3,1,1,Set8_Brawler,2,1,1,4,Set8_Civilian,1,1,1,3,Set8_Deadeye,4,3,2,2,Set8_Mascot,1,0,0,4,Set8_OxForce,3,1,1,4,Set8_Prankster,1,0,0,2,Set8_Recon,1,0,0,3,Set8_SpaceCorps,1,0,0,4,TFT8_Sivir,,1,1,TFT8_Vi,,,1,2,TFT8_Ezreal,,1,2,TFT8_Alistar,,2,1,TFT8_Ekko,TFT_Item_RedBuff,TFT_Item_GargoyleStoneplate,,4,2,TFT8_Samira,TFT8_Item_OxForceEmblemItem,,,4,2,TFT8_Sejuani,,,,4,1,TFT8_Aphelios,TFT_Item_HextechGunblade,TFT_Item_GuinsoosRageblade,TFT4_Item_OrnnObsidianCleaver,,6,2,,,,,Set8_StarGuardian,1,0,0,4,Set8_UndergroundThe,3,1,1,4,TFT_Item_SeraphsEmbrace,TFT8_Item_DeadeyeEmblemItem,TFT_Item_HextechGunblade,,,,,,,,,,,,,,,,,
TFT8_Augment_ViSupport,TFT6_Augment_SecondWind2,TFT8_Augment_CivilianEmblem,27,8,7,YAX5GYFYD1Pb5zqSZpOSsPQ8Hax18zEGeMfWpYTQnxhOGJkEeKC81XCl1vzDDk6-cbna4mfeCI8GOw,1674.313599,61,Set8_Ace,1,1,1,2,Set8_Aegis,1,0,0,4,Set8_Brawler,2,1,1,4,Set8_Civilian,2,2,2,3,Set8_Corrupted,1,3,1,1,Set8_Deadeye,2,1,1,2,Set8_Defender,2,1,1,3,Set8_ExoPrime,3,1,1,2,Set8_Threat,2,0,1,1,Set8_UndergroundThe,2,0,0,4,,,,,,TFT8_WuKong,,0,1,TFT8_Sivir,,,1,2,TFT8_Vi,,1,1,TFT8_Jax,,2,2,TFT8_Samira,TFT_Item_HextechGunblade,TFT_Item_RunaansHurricane,,4,2,TFT8_Sett,TFT_Item_BrambleVest,TFT_Item_IonicSpark,,4,2,TFT8_Urgot,TFT8_Item_CivilianEmblemItem,,,6,1,TFT8_Fiddlesticks,,,,,6,2,,,,,,,,,,,,,,,,,,TFT_Item_ChainVest,TFT_Item_GiantsBelt,,,,TFT_Item_LastWhisper,,,,,,,,,,,
TFT8_Augment_SivirSupport,TFT6_Augment_SunfireBoard,TFT8_Augment_DeadeyeEmblem,20,7,8,Xi590k3kpZja1HovfUoYUuEyeDWXBaXU-3KutYDOArOrgT0I-Q99bdNmBuOeeRmJIjjwUwzAVmwoTA,1219.019043,9,Set8_Ace,1,1,1,2,Set8_Aegis,1,0,0,4,Set8_AnimaSquad,1,0,0,3,Set8_Brawler,2,1,1,4,Set8_Civilian,1,1,1,3,Set8_Deadeye,4,3,2,2,Set8_Defender,1,0,0,3,Set8_GenAE,1,0,0,2,Set8_Mascot,2,1,1,4,Set8_OxForce,1,0,0,4,Set8_SpaceCorps,2,0,0,4,TFT8_Sivir,,1,2,TFT8_Riven,TFT8_Item_DeadeyeEmblemItem,,2,1,TFT8_Alistar,,2,2,TFT8_Senna,,2,1,TFT8_Samira,,,,4,1,TFT8_Sejuani,TFT_Item_Redemption,TFT_Item_GargoyleStoneplate,,4,2,TFT8_Nunu,,,,6,1,,,,,,,,,,,,Set8_UndergroundThe,1,0,0,4,,,,,,,,,,TFT_Item_RunaansHurricane,,,,,,TFT_Item_LastWhisper,TFT_Item_BFSword,,,,,,,,
TFT8_Augment_SivirSupport,TFT6_Augment_Ascension,TFT8_Augment_DeadeyeEmblem,31,8,4,KAF7uN5omDA6gxqUKVME_I4JRjDUc-k75qdIn__cKHDN8j6KSMlJa9Bwt8mZZb9xIU4ycIhEO5qbqQ,1927.280029,105,Set8_Ace,1,1,1,2,Set8_Aegis,2,1,1,4,Set8_Brawler,1,0,0,4,Set8_Civilian,1,1,1,3,Set8_Deadeye,4,3,2,2,Set8_Mascot,1,0,0,4,Set8_OxForce,1,0,0,4,Set8_SpaceCorps,1,0,0,4,Set8_Threat,3,0,1,1,Set8_UndergroundThe,2,0,0,4,,,,,,TFT8_Sivir,,1,2,TFT8_Vi,,,1,1,TFT8_Alistar,,2,2,TFT8_Rammus,,2,2,TFT8_Senna,,,,2,1,TFT8_BelVeth,TFT8_Item_DeadeyeEmblemItem,TFT_Item_RedBuff,,4,2,TFT8_Samira,TFT_Item_HextechGunblade,TFT_Item_InfinityEdge,,4,2,TFT8_Urgot,TFT_Item_RabadonsDeathcap,TFT_Item_GiantsBelt,,,6,1,,,,,,,,,,,,,,,TFT_Item_ThiefsGloves,TFT_Item_UnstableConcoction,TFT_Item_SpearOfShojin,,,TFT_Item_ThiefsGloves,TFT_Item_GuardianAngel,TFT_Item_Redemption,,TFT_Item_LastWhisper,,,,,,,,,,
TFT8_Augment_ViSupport,TFT6_Augment_TradeSectorPlus,TFT6_Augment_TomeOfTraits1,31,8,3,yiPLwbJEZEmmyoaTm3mET4ki7HeCj6QZcQaEt06zVtHXNekRrrkg2z7z9jhNTHwQjPKvwTbW9U_AqQ,1944.400024,83,Set8_Admin,1,0,0,3,Set8_Aegis,2,1,1,4,Set8_AnimaSquad,1,0,0,3,Set8_Brawler,8,4,4,4,Set8_Defender,1,0,0,3,Set8_ExoPrime,2,0,0,2,Set8_Heart,1,0,0,3,Set8_Renegade,1,0,0,2,Set8_SpaceCorps,2,0,0,4,Set8_Supers,1,0,0,1,Set8_UndergroundThe,1,0,0,4,TFT8_Blitzcrank,,0,2,TFT8_Renekton,,,0,2,TFT8_Vi,,1,2,TFT8_LeeSin,,1,1,TFT8_Riven,,,,2,2,TFT8_Jax,TFT_Item_HextechGunblade,TFT_Item_RapidFireCannon,,2,3,TFT8_Sejuani,TFT_Item_GargoyleStoneplate,,,4,2,TFT8_Leona,TFT8_Item_BrawlerEmblemItem,TFT_Item_WarmogsArmor,,,6,1,,,,,,,,,,,,,,,TFT_Item_RedBuff,TFT_Item_IonicSpark,TFT_Item_Redemption,TFT_Item_Quicksilver,,,,,,,,,,,,,,,,
TFT8_Augment_LeeSinCarry,TFT7_Augment_FirstAidKit2,TFT8_Augment_BrawlerEmblem,33,8,1,0TEot0jviEFSD5zvyZC0221IouJp0oP-1A5MVc1-W5N6CFp3CvabYnzWlukDEB4c4nX9GTmmTi10_g,2065.697266,230,Set8_Admin,2,1,1,3,Set8_Brawler,2,1,1,4,Set8_Channeler,2,1,1,4,Set8_Civilian,0,0,0,3,Set8_Forecaster,0,0,0,1,Set8_GenAE,0,0,0,2,Set8_Hacker,1,0,0,3,Set8_Heart,4,2,2,3,Set8_Mascot,0,0,0,4,Set8_StarGuardian,1,0,0,4,Set8_Supers,1,0,0,1,TFT8_LeeSin,,1,2,TFT8_LeeSin,TFT_Item_IonicSpark,,1,2,TFT8_LeeSin,,1,1,TFT8_LeeSin,,1,1,TFT8_Sona,TFT_Item_HextechGunblade,TFT_Item_JeweledGauntlet,,2,3,TFT8_Leblanc,,,,2,2,TFT8_Soraka,TFT_Item_SeraphsEmbrace,TFT8_Item_BrawlerEmblemItem,,4,2,TFT8_Syndra,,,,,6,1,,,,,Set8_UndergroundThe,1,0,0,4,,,,,,,,,,TFT_Item_GargoyleStoneplate,,,,TFT_Item_SeraphsEmbrace,,,,TFT_Item_GargoyleStoneplate,TFT_Item_TitansResolve,,,,,,
TFT8_Augment_DeadeyeEmblem,TFT6_Augment_MaxLevel10,TFT8_Augment_ApheliosSupport,26,8,7,yiPLwbJEZEmmyoaTm3mET4ki7HeCj6QZcQaEt06zVtHXNekRrrkg2z7z9jhNTHwQjPKvwTbW9U_AqQ,1523.637695,30,Set8_Ace,1,1,1,2,Set8_Aegis,2,1,1,4,Set8_Arsenal,1,3,1,1,Set8_Brawler,2,1,1,4,Set8_Civilian,1,1,1,3,Set8_Deadeye,4,3,2,2,Set8_Mascot,1,0,0,4,Set8_OxForce,2,1,1,4,Set8_SpaceCorps,1,0,0,4,Set8_Threat,2,0,1,1,Set8_UndergroundThe,2,0,0,4,TFT8_Sivir,,1,2,TFT8_Vi,,,1,1,TFT8_Alistar,,2,1,TFT8_BelVeth,,4,2,TFT8_Samira,TFT_Item_LastWhisper,TFT_Item_PowerGauntlet,,4,2,TFT8_Zac,TFT_Item_RedBuff,TFT_Item_IonicSpark,,4,2,TFT8_Sejuani,,,,4,1,TFT8_Aphelios,,,,,6,1,,,,,,,,,,,,,,,,,,TFT_Item_GargoyleStoneplate,,TFT8_Item_DeadeyeEmblemItem,,,TFT_Item_HextechGunblade,,,,,,,,,,,
TFT6_Augment_JeweledLotus,TFT7_Augment_ThinkFast,TFT8_Augment_LeonaSupport,35,8,2,ZN3VbghAwc3eH4D2mq0dNYsD6Yb_MszRAy_w3AwLpOvSSmIDhzwsTjkfy5y2A4qp6k0pJ9DvMeGzyA,2073.337891,144,Set8_Aegis,2,1,1,4,Set8_AnimaSquad,1,0,0,3,Set8_Channeler,1,0,0,4,Set8_Civilian,1,1,1,3,Set8_Duelist,1,0,0,4,Set8_ExoPrime,1,0,0,2,Set8_Forecaster,1,3,1,1,Set8_Prankster,1,0,0,2,Set8_Recon,3,2,2,3,Set8_Renegade,1,0,0,2,Set8_StarGuardian,2,0,0,4,TFT8_Ezreal,,1,3,TFT8_Vayne,TFT_Item_Chalice,,2,2,TFT8_Kaisa,,2,3,TFT8_Ekko,,4,2,TFT8_Zac,TFT_Item_DragonsClaw,TFT_Item_GargoyleStoneplate,,4,2,TFT8_Janna,,,,6,1,TFT8_Urgot,TFT_Item_InfinityEdge,,,6,2,TFT8_Leona,TFT_Item_Shroud,TFT_Item_NegatronCloak,,,6,1,,,,,Set8_Threat,2,0,1,1,Set8_UndergroundThe,1,0,0,4,TFT_Item_PowerGauntlet,TFT_Item_StatikkShiv,TFT_Item_Quicksilver,,TFT_Item_SeraphsEmbrace,TFT_Item_RedBuff,,,TFT_Item_IonicSpark,,TFT_Item_HextechGunblade,TFT_Item_SpearOfShojin,TFT_Item_Chalice,,,,,,,
TFT6_Augment_CelestialBlessing2,TFT6_Augment_MaxLevel10,TFT8_Augment_UrgotCarry,24,9,8,KAF7uN5omDA6gxqUKVME_I4JRjDUc-k75qdIn__cKHDN8j6KSMlJa9Bwt8mZZb9xIU4ycIhEO5qbqQ,1416.812988,43,Set8_Admin,1,0,0,3,Set8_Aegis,1,0,0,4,Set8_Arsenal,1,3,1,1,Set8_Brawler,1,0,0,4,Set8_Channeler,1,0,0,4,Set8_Civilian,1,1,1,3,Set8_Corrupted,1,3,1,1,Set8_Deadeye,1,0,0,2,Set8_Forecaster,1,3,1,1,Set8_Heart,1,0,0,3,Set8_Mascot,1,0,0,4,TFT8_Talon,,0,1,TFT8_Alistar,,,2,1,TFT8_Viego,,4,2,TFT8_Sejuani,,4,1,TFT8_Soraka,TFT_Item_Chalice,TFT_Item_Chalice,,4,2,TFT8_Janna,,,,6,1,TFT8_Urgot,,,,6,1,TFT8_Aphelios,,,,,6,1,TFT8_Fiddlesticks,,6,1,Set8_OxForce,4,2,2,4,Set8_Renegade,2,0,0,2,TFT_Item_PowerGauntlet,TFT_Item_JeweledGauntlet,TFT_Item_HextechGunblade,,,TFT_Item_RedBuff,,,,,,,,,,Set8_SpaceCorps,1,0,0,4
TFT7_Augment_ClutteredMind,TFT7_Augment_CursedCrown,TFT8_Augment_ApheliosSupport,35,9,1,F0srTxdd4ToawiyllilNE69eudWC0peERMGKTMVgCWsmPpYIiYQ6ZlZHojI4IDeF-hwBgAt7PViOMQ,2073.337891,221,Set8_Ace,1,1,1,2,Set8_Aegis,4,3,3,4,Set8_Arsenal,1,3,1,1,Set8_Brawler,2,1,1,4,Set8_Civilian,1,1,1,3,Set8_Corrupted,1,3,1,1,Set8_Deadeye,4,3,2,2,Set8_ExoPrime,1,0,0,2,Set8_Mascot,1,0,0,4,Set8_OxForce,2,1,1,4,Set8_Prankster,1,0,0,2,TFT8_Sivir,,1,2,TFT8_Vi,TFT_Item_TitanicHydra,,1,2,TFT8_Alistar,,2,2,TFT8_Senna,,2,2,TFT8_Ekko,,,,4,2,TFT8_Samira,TFT_Item_LastWhisper,TFT_Item_HextechGunblade,,4,2,TFT8_Sejuani,TFT_Item_Redemption,TFT_Item_RedBuff,,4,2,TFT8_Urgot,,,,,6,2,TFT8_Aphelios,,6,2,Set8_Renegade,1,0,0,2,Set8_SpaceCorps,2,0,0,4,,,,TFT_Item_Deathblade,,,,,,TFT_Item_DragonsClaw,,,,,TFT_Item_GuinsoosRageblade,Set8_StarGuardian,1,0,0,4
TFT6_Augment_TargetDummies,TFT6_Augment_LudensEcho3,TFT8_Augment_NunuSupport,28,8,6,YAX5GYFYD1Pb5zqSZpOSsPQ8Hax18zEGeMfWpYTQnxhOGJkEeKC81XCl1vzDDk6-cbna4mfeCI8GOw,1676.883911,74,Set8_Admin,1,0,0,3,Set8_Aegis,2,1,1,4,Set8_Channeler,2,1,1,4,Set8_Corrupted,1,3,1,1,Set8_GenAE,3,1,1,2,Set8_Hacker,1,0,0,3,Set8_Heart,2,1,1,3,Set8_Mascot,2,1,1,4,Set8_OxForce,2,1,1,4,Set8_Prankster,2,1,1,2,Set8_StarGuardian,1,0,0,4,TFT8_Annie,,1,2,TFT8_Sona,,,2,2,TFT8_Alistar,,2,1,TFT8_Zoe,,2,2,TFT8_Ekko,TFT_Item_RedBuff,TFT_Item_Bloodthirster,,4,2,TFT8_Soraka,TFT_Item_SeraphsEmbrace,TFT_Item_JeweledGauntlet,,4,1,TFT8_Nunu,TFT_Item_UnstableConcoction,,,6,2,TFT8_Fiddlesticks,,,,,6,1,,,,,Set8_Threat,1,0,1,1,Set8_UndergroundThe,1,0,0,4,,,,TFT_Item_MadredsBloodrazor,,TFT8_Item_Shojin_GenAE,,,,,,,,,,,,,,
TFT6_Augment_ThreesCompany,TFT7_Augment_UrfsGrabBag2,TFT8_Augment_ApheliosSupport,31,8,4,_F90ORAGoB6axU9x4E3Pxq2ELkuqW19CC2RUQdHGJNWSpDrwqeZBBI5-OpH80wk6-GR5wH_mt2BM6g,1832.008545,102,Set8_Ace,1,1,1,2,Set8_Aegis,2,1,1,4,Set8_Arsenal,1,3,1,1,Set8_Corrupted,1,3,1,1,Set8_Deadeye,1,0,0,2,Set8_ExoPrime,1,0,0,2,Set8_Mascot,1,0,0,4,Set8_OxForce,6,3,3,4,Set8_Renegade,3,3,1,2,Set8_SpaceCorps,1,0,0,4,Set8_Threat,2,0,1,1,TFT8_Talon,,0,2,TFT8_Alistar,,,2,1,TFT8_Viego,,4,2,TFT8_Zac,,4,1,TFT8_Aphelios,TFT_Item_StatikkShiv,TFT_Item_LastWhisper,,6,1,TFT8_Leona,TFT8_Item_OxForceEmblemItem,TFT_Item_Chalice,,6,1,TFT8_Mordekaiser,TFT_Item_IonicSpark,TFT_Item_LocketOfTheIronSolari,,6,2,TFT8_Fiddlesticks,,,,,6,1,,,,,,,,,,,,,,,TFT_Item_JeweledGauntlet,TFT_Item_PowerGauntlet,,,,,,,TFT_Item_UnstableConcoction,TFT8_Item_OxForceEmblemItem,,,,,,,,,,
TFT6_Augment_CelestialBlessing2,TFT6_Augment_Diversify3,TFT8_Augment_ApheliosSupport,34,8,3,lPXHgGsBcUr_y6GwdNI72jridruLshtoTiRrbLcxSvo6cMEmVgSYfCR1FLJsyJJ2DaBYfvLo3_zO1g,2008.304932,128,Set8_Ace,1,1,1,2,Set8_Aegis,3,2,2,4,Set8_Arsenal,1,3,1,1,Set8_Brawler,2,1,1,4,Set8_Corrupted,1,3,1,1,Set8_Deadeye,2,1,1,2,Set8_Mascot,1,0,0,4,Set8_OxForce,2,1,1,4,Set8_Prankster,1,0,0,2,Set8_SpaceCorps,1,0,0,4,Set8_StarGuardian,1,0,0,4,TFT8_Vi,,1,2,TFT8_Alistar,,,2,2,TFT8_BelVeth,,4,2,TFT8_Ekko,,4,1,TFT8_Samira,TFT_Item_LastWhisper,TFT_Item_RunaansHurricane,,4,2,TFT8_Sejuani,TFT_Item_FrozenHeart,TFT_Item_RedBuff,,4,2,TFT8_Aphelios,TFT_Item_JeweledGauntlet,TFT_Item_GuinsoosRageblade,,6,1,TFT8_Fiddlesticks,,,,,6,1,,,,,Set8_Threat,2,0,1,1,Set8_UndergroundThe,2,0,0,4,,,,TFT_Item_FrozenHeart,,,,,TFT_Item_HextechGunblade,TFT_Item_GuardianAngel,,,,,,,,,,
TFT6_Augment_LudensEcho2,TFT6_Augment_WindfallPlus,TFT8_Augment_SyndraCarry,30,8,5,gFEFFA6tUo9GAYu37D95h88Z2K4HNrRW5RFdaTCyW7u8HrgTWhU0nRASv2JjEPNOG8ekLyxJqSwzxA,1775.780518,91,Set8_Admin,1,0,0,3,Set8_Aegis,2,1,1,4,Set8_Channeler,1,0,0,4,Set8_Corrupted,1,3,1,1,Set8_Heart,4,2,2,3,Set8_Mascot,2,1,1,4,Set8_OxForce,1,0,0,4,Set8_Prankster,1,0,0,2,Set8_StarGuardian,3,1,1,4,Set8_Threat,2,0,1,1,Set8_UndergroundThe,1,0,0,4,TFT8_Yuumi,,1,2,TFT8_Sona,TFT_Item_SeraphsEmbrace,,2,2,TFT8_Alistar,,2,2,TFT8_Ekko,,4,2,TFT8_Zac,,,,4,2,TFT8_Soraka,TFT_Item_SeraphsEmbrace,TFT_Item_MadredsBloodrazor,,4,2,TFT8_Syndra,TFT_Item_SpearOfShojin,TFT_Item_SeraphsEmbrace,,6,1,TFT8_Fiddlesticks,,,,,6,1,,,,,,,,,,,,,,,,,,TFT_Item_JeweledGauntlet,,TFT_Item_DragonsClaw,,,,,,,,,,,,,,
